BROKER_ID,CLIENT_ID,CREATED_AT,DRIVING_LICENSE_HELD_MONTHS,TAXI_LICENCE_HELD_MONTHS,NO_CLAIMS_BONUS_YEARS,BASIC_PREMIUM,ANNUAL_PREMIUM,NET_PREMIUM,TOTAL_REMIUM,EXCESS,VEHICLE_VALUE,YEAR_OF_FIRST_REGISTRATION,VEHICLE_ANNUAL_MILEAGE,QUOTE_TYPE,VALID_DRIVERS,VEHICLE,ADDRESS_LATITUDE,ADDRESS_LONGITUDE,COVER_BASIS,QUOTE_STATUS,DISCOUNTED_COMMISSION,BROKER_COMMISSION,RETAINED_COMMISSION
656961,110863,3/31/21 4:05,211,87,4,517498.98,517729.9,516599.62,583598.27,500,10000,2014,35000,Renewal,Insured Only,SKODA OCTAVIA SE TDI 105,53.8418916555296,-1.98107868310118,Comprehensive,Accepted,104979.54,51969.13,53010.41
332021,127906,4/17/21 3:03,219,27,3,540803.23,541044.3,539757.95,609755.52,500,18000,2014,35000,Renewal,Insured Only,MERCEDES-BENZ E300 HYBRID AMG SPORT BLUETEC,46.8643558811426,0.252024854745598,Comprehensive,Not accepted,109664.1,54276.03,55388.07
469971,200221,4/26/21 15:47,92,45,3,559081.65,559330.07,558205.91,630576.85,350,8095,2015,15000,New Business,Insured Only,TOYOTA AURIS HYBRID ICON HSD,49.603636632699,-1.19458264640528,Comprehensive,Not accepted,113405.98,56129.99,57275.99
621005,200959,4/27/21 12:47,258,88,5,526265.62,526500.88,525436.28,593589.49,500,13000,2016,30000,New Business,Insured Only,FORD MONDEO ZETEC TDCI 120,46.4178637340707,-0.0850238216015866,Comprehensive,Not accepted,106751.12,52836.64,53914.48
605464,117245,5/8/21 3:14,196,15,5,537860.5,538099.52,536376.67,605924.05,350,16000,2014,35000,Renewal,Insured Only,VOLKSWAGEN SHARAN S BLUEMOTION TECH TDI (140),46.9937281315613,-0.0380600088275056,Comprehensive,Not accepted,109030.27,53999.47,55030.8
117915,207652,5/17/21 10:35,356,200,1,538954.35,539194.57,538107.54,607888.75,500,45000,2019,35000,New Business,Insured Only,LEVC TX VISTA COMFORT PLUS,48.9982737971978,0.297559023095292,Comprehensive,Not accepted,109363.65,54150.03,55213.62
582122,210345,5/25/21 15:20,121,117,6,532380.5,532617.45,531545.2,600468.14,350,18000,2017,30000,New Business,Insured Only,MERCEDES-BENZ E CLASS E220 SE D 192BHP 4 DOOR SALOON DIESEL AUTOMATIC 2WD,54.5670589454734,-0.123410383312727,Comprehensive,Not accepted,107992.35,53449.63,54542.72
394875,213401,6/3/21 10:51,161,161,6,550632.47,550878.04,549766.8,621063.1,500,5000,2011,30000,New Business,Insured Only,VOLKSWAGEN PASSAT SPORT TDI BLUEMOTION 138BHP 4 DOOR SALOON DIESEL MANUAL 2WD,50.9253686258486,-1.42281786169154,Comprehensive,Not accepted,111697.859999999,55282.52,56415.34
678051,122783,6/7/21 11:09,257,219,4,557280.77,557529.08,556039.26,628147.7,500,59800,2017,35000,Renewal,Insured And 1 Named Driver,LEVC TX VISTA COMFORT PLUS,51.9773353427877,-1.23037832175323,Comprehensive,Accepted,113004.38,55949.81,57054.57
893235,109395,6/8/21 3:33,135,102,6,558496.99,558746.18,557375.45,629668.39,500,15000,2017,40000,Renewal,Insured Only,TOYOTA AVENSIS BUSINESS EDITION D-4D 141BHP 5 DOOR ESTATE DIESEL MANUAL 2WD,50.9813273123203,-0.860882192548547,Comprehensive,Accepted,113289.079999999,56085.7,57203.38
582122,215515,6/8/21 13:55,184,184,6,571058.69,571313.55,570160.27,644105.25,350,11000,2016,5000,New Business,Insured Only,VOLKSWAGEN SHARAN SE TDI 148BHP 5 DOOR M.P.V. DIESEL MANUAL 2WD 7SEAT,49.8973775544951,-0.757259457365091,Comprehensive,Not accepted,115842.57,57333.44,58509.13
893235,215981,6/10/21 16:05,173,87,6,520762.51,520994.35,519945.23,587365.32,350,10000,2014,40000,New Business,Insured Only,TOYOTA PRIUS T3 134BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT 2WD,58.9419908402232,-1.91977644586384,Comprehensive,Not accepted,105731.7,52390.9,53340.8
332021,216889,6/17/21 12:06,345,345,6,570743.61,570997.87,569847.32,643741.65,350,5000,2009,10000,New Business,Insured Only,LONDON TAXIS TX4 BRONZE,49.4487879683413,-2.09322868555025,Comprehensive,Not accepted,115775.68,57301.39,58474.29
395114,130055,6/22/21 3:20,371,230,7,519911.11,520143.01,518862.8,586178.07,350,25000,2018,25000,Renewal,Insured Only,FORD MONDEO TITANIUM TDCI 177BHP 5 DOOR HATCHBACK DIESEL AUTOMATIC 2WD,49.9156829988261,-1.57876447378654,Comprehensive,Accepted,105448.93,52195.72,53253.21
600295,218391,6/25/21 15:39,270,137,6,554706.97,554954.57,553834.14,625682.76,350,5000,2014,35000,New Business,Insured Only,TOYOTA AURIS HYBRID EXCEL 98BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT 2WD,46.9508375112137,-0.0765133894756304,Comprehensive,Not accepted,112526.97,55691.79,56835.18
400621,137812,7/9/21 4:22,189,15,3,536329.42,536568.46,535161.9,604563.99,750,6000,2011,35000,Renewal,Insured Only,BMW 5 SERIES 520D M SPORT 181BHP 4 DOOR SALOON DIESEL AUTOMATIC 2WD,52.1358377388528,-3.03025907098351,Comprehensive,Not accepted,108730.47,53813.89,54916.58
418591,228442,7/27/21 14:01,146,131,0,576662.24,576918.42,575759.18,650404.59,500,5000,2014,25000,New Business,Insured Only,TOYOTA AVENSIS ICON D-4D 126BHP 5 DOOR ESTATE DIESEL MANUAL 2WD,55.6791100762259,1.2695363913256,Comprehensive,Not accepted,116971.709999999,57894.97,59076.74
332021,230076,8/6/21 11:37,103,47,4,553295.88,553542.48,551880.18,623452.37,350,17500,2016,25000,New Business,Insured Only,AUDI A4 S LINE TDI 148BHP 4 DOOR SALOON DIESEL DSG 2WD,56.0691589258898,-0.218865705083508,Comprehensive,Not accepted,112127.83,55495.14,56632.69
469971,230580,8/10/21 18:48,114,108,5,563142.6,563393.48,562258.2,635168.67,350,11999,2018,30000,New Business,Insured And 1 Named Driver,KIA CEE'D 2 CRDI 134BHP 5 DOOR ESTATE DIESEL MANUAL 2WD,54.6211114637192,-2.82195664483325,Comprehensive,Not accepted,114233.88,56538.28,57695.6
149258,232575,8/19/21 16:45,236,236,9,549646,549891.02,548782.28,619948.52,500,25000,2018,30000,New Business,Insured Only,MERCEDES-BENZ VITO TOURER 114 SELECT X LONG BLUETEC 136BHP 5 DOOR M.P.V. DIESEL MANUAL 2WD 9SEAT,49.1671609420991,-1.38969768059978,Comprehensive,Not accepted,111497.049999999,55183.38,56313.67
333126,234339,8/25/21 10:29,177,177,6,547420.99,547664.89,545911.96,616709.33,500,24452,2021,50000,New Business,Insured Only,MG-MOTOR UK MG5 EV EXCLUSIVE 154BHP 5 DOOR ESTATE ELECTRIC AUTOMATIC FWD,57.5320229881476,-1.68470646563593,Comprehensive,Not accepted,110914.989999999,54894.95,56020.04
394875,237252,9/2/21 14:18,154,154,6,522465.43,522698.2,521644.87,589289.13,500,21000,2021,30000,New Business,Insured Only,TOYOTA COROLLA HYBRID ICON VVT-I 121BHP 4 DOOR SALOON PETROL ELECTRIC CVT 2WD,51.4031766930547,-1.29602431999305,Comprehensive,Not accepted,105982.58,52454.39,53528.19
475933,140800,9/10/21 3:36,211,211,4,565363.75,565615.75,564105.01,637261.49,500,10000,2014,30000,Renewal,Insured Only,MERCEDES-BENZ E CLASS E220 SE CDI 168BHP 5 DOOR ESTATE DIESEL AUTOMATIC REAR WHEEL DRIVE,50.0510764287647,-2.05198001407813,Comprehensive,Accepted,114615.36,56724.37,57890.99
332021,140505,9/12/21 5:05,120,120,6,579631.51,579890.07,578782.49,653842.4,500,13000,2015,10000,Renewal,Insured Only,MERCEDES-BENZ E CLASS E220 SE BLUETEC 174BHP 4 DOOR SALOON DIESEL AUTOMATIC REAR WHEEL DRIVE,53.2226881107057,-0.203895356880712,Comprehensive,Not accepted,117597.519999999,58200.27,59397.25
163462,132985,9/17/21 10:48,308,121,6,549478.09,549723.18,548239.17,619346.6,350,10000,2016,30000,New Business,Insured And Spouse,FORD MONDEO TITANIUM ECONETIC TDCI 148BHP 5 DOOR ESTATE DIESEL MANUAL 2WD,54.8527763939372,-0.0108880714981211,Comprehensive,Not accepted,111402.87,55129.15,56273.72
942790,242612,9/20/21 14:40,216,200,6,558350.9,558599.87,557473.24,629768.04,350,3500,2011,45000,New Business,Insured Only,FORD MONDEO ZETEC 145BHP 5 DOOR HATCHBACK PETROL MANUAL 2WD,50.0026699181365,-1.77266837314729,Comprehensive,Not accepted,113171.22,55914.55,57256.67
713585,247888,10/7/21 9:38,140,40,3,581328.93,581587.98,580415.76,655682.11,350,6900,2010,40000,New Business,Insured Only,TOYOTA PRIUS T4 136BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT 2WD,57.4359048264734,-2.63111253134382,Comprehensive,Not accepted,117927.62,58364.2,59563.42
163462,249247,10/8/21 13:46,262,180,6,564845.29,565097.19,563957.27,637093.91,350,5000,2011,35000,New Business,Insured Only,VOLKSWAGEN PASSAT SE TDI BLUEMOTION 138BHP 4 DOOR SALOON DIESEL MANUAL 2WD,53.4490405281657,-1.3476065267024,Comprehensive,Not accepted,114585.11,56709.47,57875.64
485289,254312,10/19/21 11:54,78,37,3,582643.43,582903.17,581564.48,656983.7,500,20000,2017,35000,New Business,Insured Only,SEAT ALHAMBRA XCELLENCE TDI 148BHP 5 DOOR M.P.V. DIESEL DSG 2WD 7SEAT,48.9747290586122,-0.199775617179818,Comprehensive,Accepted,118162.28,58479.93,59682.35
584273,158277,10/22/21 3:27,189,189,7,550211.58,550457.06,549237.85,620468.85,350,12000,2015,35000,Renewal,Insured Only,SKODA OCTAVIA SE L TSI 148BHP 5 DOOR HATCHBACK PETROL DSG 2WD,55.6716839956125,-2.80937776285015,Comprehensive,Accepted,111638.83,55278.29,56360.54
539506,109948,10/23/21 4:24,317,87,7,546901.55,547145.65,545954.25,616761.22,350,30000,2016,30000,Renewal,Insured Only,MERCEDES-BENZ E CLASS E220 SE D 192BHP 4 DOOR SALOON DIESEL AUTOMATIC 2WD,55.9841776230923,-1.93411337100454,Comprehensive,Accepted,110946.27,54918.97,56027.3
400621,260959,10/29/21 11:32,68,50,2,547880.66,548124.22,547022.09,617945.38,350,19000,2017,30000,New Business,Insured Only,MERCEDES-BENZ E CLASS E220 SE D 192BHP 4 DOOR SALOON DIESEL AUTOMATIC 2WD,52.168229433384,-0.399932221003848,Comprehensive,Not accepted,111165.87,55036.22,56129.65
953509,262125,10/29/21 13:12,134,132,6,579171.81,579430.26,578260.75,653255.53,350,10500,2017,35000,New Business,Insured Only,FORD MONDEO TITANIUM ECONETIC TDCI 148BHP 5 DOOR HATCHBACK DIESEL MANUAL 2WD,55.7690360553086,-1.30456709497852,Comprehensive,Not accepted,117492.35,58147.95,59344.4
953509,267392,11/18/21 15:49,180,180,4,554457.84,554705.08,553586.31,625377.05,750,4000,2011,35000,New Business,Insured Only,NISSAN NV200 SE 85BHP L.C.V. DIESEL MANUAL 2000KG GVW 731KG MAX PAYLOAD,48.825203101731,-1.68153713348367,Comprehensive,Not accepted,112477.63,55666.54,56811.09
163462,277287,12/10/21 10:34,322,243,6,556517.91,556766.33,555642.2,627705.3,350,8000,2017,35000,New Business,Insured Only,VAUXHALL INSIGNIA DESIGN NAV CDTI ECOFLEX 134BHP 5 DOOR HATCHBACK DIESEL MANUAL 2WD,49.7618637614235,-0.599320004430757,Comprehensive,Not accepted,112897.23,55873.61,57023.62
341083,279535,1/6/22 14:31,151,151,6,556588.91,556837.18,555467.42,627506.35,500,5000,2011,35000,New Business,Insured Only,TOYOTA PRIUS T SPIRIT 136BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT 2WD,50.2932572156692,-0.902952440714052,Comprehensive,Not accepted,112883.11,55880.58,57002.53
645669,280425,1/11/22 9:09,219,148,5,581529.62,581788.85,580615.79,655910.18,350,4000,2013,25000,New Business,Insured Only,FORD FOCUS TITANIUM 116BHP 5 DOOR ESTATE DIESEL MANUAL 2WD,51.4646166953044,-2.80242563999374,Comprehensive,Not accepted,117968.95,58384.44,59584.51
238725,286254,1/25/22 11:20,105,101,2,563179.27,563429.73,562296.36,635202.26,850,3500,2009,15000,New Business,Insured Only,MERCEDES-BENZ VITO 111 CDI VAN DIESEL MANUAL 2940KG GVW 1150KG MAX PAYLOAD,52.4944704249512,-2.82270637613088,Comprehensive,Not accepted,114242.6,56541.57,57701.03
932679,297869,2/21/22 12:25,159,4,2,559690.63,559940.17,558810.94,631278.76,350,28000,2021,35000,New Business,Insured Only,TOYOTA C-HR HYBRID ICON VVT-I 121BHP 5 DOOR SUV COUPE PETROL ELECTRIC CVT 2WD,52.408407626744,-1.77942564812766,Comprehensive,Accepted,113539.01,56191.89,57347.12
678051,307019,3/2/22 11:37,134,40,3,579393.92,579652.28,578337.02,653339.12,350,8000,2012,35000,New Business,Insured Only,TOYOTA PRIUS T SPIRIT 134BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT 2WD,54.5713798067276,-1.23069222979323,Comprehensive,Not accepted,117536.23,58188.36,59347.87
685377,317877,3/9/22 9:15,250,102,5,525464.2,525698.7,524637.55,592678.37,500,12500,2016,35000,New Business,Insured Only,RENAULT TRAFIC LL29 SPORT NAV ENERGY DCI 123BHP 5 DOOR M.P.V. DIESEL MANUAL 2WD 9SEAT,52.8391140969564,-4.04063729407554,Comprehensive,Accepted,106605.27,52764.87,53840.4
953509,321709,3/15/22 12:29,333,28,4,574649.25,574905.71,573745.21,648154.98,500,21495,2019,45000,New Business,Insured Only,KIA OPTIMA GT-LINE S CRDI 134BHP 5 DOOR ESTATE DIESEL DCT 2WD,47.9676844023176,-2.92039027393634,Comprehensive,Not accepted,116575.07,57693.92,58881.15
208530,323489,3/17/22 11:49,258,100,3,572197.78,572452.79,571298.86,645383.54,350,85000,2021,25000,New Business,Insured Only,BMW 7 SERIES PHEV 745LE XDRIVE 389BHP 4 DOOR SALOON PETROL ELECTRIC SEQUENTIAL AUTOMATIC ALL WHEEL DRIVE,48.8815469830236,-0.05802092507324,Comprehensive,Not accepted,116075.45,57447.48,58627.97
539506,324427,3/21/22 13:23,132,132,6,540925.09,541166.49,540045.59,610084.96,500,14000,2016,35000,New Business,Insured Only,TOYOTA PRIUS T3 134BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT 2WD,54.3322862294979,-1.48554423270925,Comprehensive,Not accepted,109748.08,54327.87,55420.21
576918,324540,3/22/22 11:08,125,112,6,524578.36,524812.87,523751.68,591686.39,350,4999,2015,35000,New Business,Insured Only,VAUXHALL ASTRA DESIGN CDTI ECOFLEX 108BHP 5 DOOR ESTATE DIESEL MANUAL 2WD,55.302981420255,-3.4918303349282,Comprehensive,Not accepted,106408.86,52667.24,53741.62
645669,325323,3/27/22 10:38,235,16,0,584893.61,585152.89,583979.64,659678.61,350,31720,2021,50000,New Business,Insured Only,KIA NIRO EV 2 EV 64 KWH 201BHP 5 DOOR HATCHBACK ELECTRIC AUTOMATIC 2WD,50.9552106067733,-0.394845366625223,Comprehensive,Not accepted,118642.02,58720.87,59921.15
330803,327701,3/30/22 11:05,36,1,0,591140.01,591396.45,590236,666624.44,1350,14680,2015,30000,New Business,Insured Only,AUDI A6 S LINE TDI ULTRA 187BHP 4 DOOR SALOON DIESEL DSG 2WD,55.3119493852549,-1.58197173495621,Comprehensive,Not accepted,119873.15,59342.98,60530.17
539506,330046,4/5/22 11:56,148,148,9,534024.85,534263.17,533184.74,602333.99,350,17000,2019,40000,New Business,Insured Only,SKODA OCTAVIA SE TDI 113BHP 5 DOOR ESTATE DIESEL MANUAL 2WD,55.1683447751701,-1.97753377840889,Comprehensive,Not accepted,108354.42,53638.45,54715.97
971654,330788,4/5/22 13:19,164,68,3,577270,577527.37,576362.72,651106.46,350,4500,2015,35000,New Business,Insured Only,SKODA RAPID S TDI 114BHP 5 DOOR HATCHBACK DIESEL MANUAL 2WD,55.9214075893306,-4.24152928775844,Comprehensive,Not accepted,117105.09,57956.81,59148.28
645669,336317,4/15/22 10:07,166,40,0,561371,561619.7,560494.28,633145.82,350,12000,2019,11000,New Business,Insured Only,PEUGEOT 5008 ALLURE BLUEHDI S/S 129BHP 5 DOOR SUV DIESEL MANUAL 2WD 7SEAT,48.7083077876278,-0.21097001669237,Comprehensive,Not accepted,113869.67,56359.17,57510.5
539506,340885,4/21/22 9:51,173,134,8,563247.64,563499,562361.55,635294.84,350,14995,2013,30000,New Business,Insured Only,TOYOTA PRIUS T3 134BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT 2WD,56.1406270826891,-0.647978974668934,Comprehensive,Not accepted,114283.63,56573.47,57710.16
645669,344310,4/22/22 15:59,130,130,9,533540.78,533778.44,532702.96,601780.31,350,45000,2022,65000,New Business,Insured Only,TESLA MODEL-3 STANDARD RANGE PLUS 2WD 302BHP 4 DOOR SALOON ELECTRIC AUTOMATIC REAR WHEEL DRIVE,51.3603711380184,-0.116542163984158,Comprehensive,Not accepted,108232.84,53566.3,54666.54
494758,353415,5/5/22 14:24,44,1,2,536351.4,536591.17,535506.16,604965.52,500,4995,2014,35000,New Business,Insured Only,VOLVO V40 R-DESIGN NAV D2 113BHP 5 DOOR HATCHBACK DIESEL MANUAL 2WD,48.3885447549584,-2.14825318411401,Comprehensive,Not accepted,108796.98,53849.24,54947.74
645669,353968,5/5/22 14:48,117,28,0,539644.65,539884.61,538798.76,608657.27,350,6300,2017,67300,New Business,Insured Only,VAUXHALL ASTRA TECH LINE CDTI 134BHP 5 DOOR HATCHBACK DIESEL AUTOMATIC FRONT WHEEL DRIVE,55.1121097925111,-1.70950051694862,Comprehensive,Not accepted,109468.31,54178.73,55289.58
163462,354975,5/6/22 12:21,122,19,1,578466.96,578724.97,577557.45,652458.28,350,20500,2019,35000,New Business,Insured Only,TOYOTA COROLLA HYBRID ICON TECH VVT-I 121BHP 5 DOOR ESTATE PETROL ELECTRIC CVT 2WD,53.3724688234112,-1.22253797194669,Comprehensive,Accepted,117348.55,58077.08,59271.47
475933,355022,5/6/22 14:12,77,1,0,523973.16,524205.68,522193.4,589898.03,500,15000,2017,30000,New Business,Insured Only,TOYOTA PRIUS 134BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT,56.144564199392,-2.30964337941346,Comprehensive,Not accepted,106094.3,52508.94,53585.36
645669,361491,5/12/22 22:24,134,63,0,544891.75,545134.08,544037.48,614576.15,350,9430,2016,42000,New Business,Insured Only,SKODA OCTAVIA SE TDI 109BHP 5 DOOR HATCHBACK DIESEL MANUAL 2WD,58.5167490321387,-2.43676547237944,Comprehensive,Not accepted,110532.98,54705.56,55827.42
645669,364098,5/17/22 0:00,137,136,2,551505.79,551750.94,550641.62,622033.72,350,4500,2010,22000,New Business,Insured Only,TOYOTA PRIUS T SPIRIT 136BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT 2WD,50.9081389368912,-2.24632942130254,Comprehensive,Not accepted,111873.82,55369.48,56504.34
678051,366555,5/20/22 14:34,261,46,0,573951.66,574207.36,573050.29,647360.25,350,27000,2022,35000,New Business,Insured Only,TOYOTA COROLLA HYBRID ICON VVT-I 178BHP 5 DOOR ESTATE PETROL ELECTRIC CVT 2WD,52.5325449726798,-3.86048963822675,Comprehensive,Not accepted,116474.57,57672.84,58801.73
621005,372475,5/26/22 10:04,112,112,3,560067.16,560316.65,558693.34,631145.87,500,22000,2020,35000,New Business,Insured Only,TOYOTA PRIUS 134BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT,50.6874771783098,0.545685494344138,Comprehensive,Not accepted,113515.11,56180.06,57335.05
645669,373514,5/30/22 0:02,93,16,0,526964.2,527198.05,526139.85,594346.8,350,17000,2018,75000,New Business,Insured Only,HYUNDAI IONIQ HYBRID SE 139BHP 5 DOOR HATCHBACK PETROL ELECTRIC SEQUENTIAL AUTOMATIC 2WD,56.9545708985741,-2.58639459248498,Comprehensive,Not accepted,106893.02,52905.23,53987.79
394875,376654,6/7/22 12:46,117,117,4,539976.12,540216.59,539128.44,609037.52,500,18000,2018,15000,New Business,Insured Only,HYUNDAI IONIQ HYBRID PREMIUM 139BHP 5 DOOR HATCHBACK PETROL ELECTRIC SEQUENTIAL AUTOMATIC 2WD,53.9209144780419,-1.48067115998279,Comprehensive,Not accepted,109537.87,54212.33,55325.54
149258,377003,6/7/22 15:45,273,222,6,551852.38,552098.72,550984.02,622442.98,500,27000,2022,35000,New Business,Insured And Spouse,MG-MOTOR UK MG5 EXCLUSIVE 61KWH 154BHP 5 DOOR ESTATE ELECTRIC AUTOMATIC FRONT WHEEL DRIVE,58.1847285551382,-2.15843045398599,Comprehensive,Not accepted,111950.76,55405.2,56545.56
539506,387928,6/21/22 12:13,105,44,3,543998.99,544241.34,543144.68,613576.47,350,6500,2014,30000,New Business,Insured Only,HYUNDAI I40 ACTIVE BLUE DRIVE 114BHP 5 DOOR ESTATE DIESEL MANUAL 2WD,54.9517639960387,-2.06707091483065,Comprehensive,Not accepted,110396.489999999,54663.54,55732.95
475933,388188,6/21/22 15:15,63,47,3,550376.87,550622.35,549386.37,620635.16,500,13000,2016,40000,New Business,Insured Only,TOYOTA PRIUS T4 134BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT 2WD,48.2000660032559,-1.98282709856562,Comprehensive,Accepted,111625.17,55244.37,56380.8
678051,409111,7/11/22 13:37,131,52,6,581309.6,581568.88,580264.79,655518.27,500,3700,2013,35000,New Business,Insured Only,TOYOTA PRIUS T SPIRIT 134BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT 2WD,57.6574783192434,-2.03323906028952,Comprehensive,Accepted,117925.3,58378.83,59546.47
149258,414713,7/14/22 13:49,229,78,6,524831.58,525065.41,524007.31,591957.89,500,3500,2012,35000,New Business,Insured Only,VOLKSWAGEN PASSAT SPORT TDI BLUEMOTION 138BHP 4 DOOR SALOON DIESEL MANUAL 2WD,50.7698580136153,-1.53929353720691,Comprehensive,Not accepted,106466.36,52691.95,53774.41
151813,418950,7/19/22 11:23,444,202,1,579594.75,579852.8,578685.11,653722.09,350,8500,2016,15000,New Business,Insured Only,VAUXHALL ASTRA TECH LINE ECOFLEX 104BHP 5 DOOR HATCHBACK PETROL MANUAL FRONT WHEEL DRIVE,57.0940040939488,-2.4869913747754,Comprehensive,Not accepted,117627.06,58249.18,59377.88
539506,419247,7/19/22 11:34,249,4,2,557249.84,557498.35,556373.83,628526.62,350,7000,2013,30000,New Business,Insured Only,PEUGEOT EXPERT PROFESSIONAL L1H1 130 130BHP L.C.V. L1 H1 DIESEL MANUAL 2700KG GVW 1000KG MAX PAYLOAD,48.2095251024844,-1.67783126531969,Comprehensive,Not accepted,113074.54,55981.03,57093.51
576918,425338,7/26/22 12:29,151,100,2,552349.09,552595.36,551480.94,622998.2,350,3000,2012,27000,New Business,Insured Only,SKODA SUPERB ELEGANCE 140BHP 5 DOOR HATCHBACK DIESEL MANUAL 2WD,54.7819345617761,-4.30357561106168,Comprehensive,Accepted,112082.13,55491.29,56590.84
678051,425476,7/26/22 13:22,334,196,7,562760.67,563011.87,561875.18,634746.42,350,22000,2017,35000,New Business,Insured Only,FORD GALAXY TITANIUM X TDCI 148BHP 5 DOOR M.P.V. DIESEL AUTOMATIC 2WD 7SEAT,52.2545059626355,-1.34438512888555,Comprehensive,Not accepted,114182.79,56521.97,57660.82
645669,430788,8/3/22 12:54,170,76,0,538737.14,538975.97,537895.24,607620.78,350,6000,2015,50000,New Business,Insured Only,JAGUAR XE PRESTIGE 161BHP 4 DOOR SALOON DIESEL MANUAL 2WD,56.6027086219555,-3.19711524987883,Comprehensive,Not accepted,109279.55,54086.97,55192.58
645669,431169,8/3/22 13:01,217,4,2,523009.26,523242.07,522188.53,589899.01,350,6000,2015,34000,New Business,Insured Only,SKODA OCTAVIA S TDI 104BHP 5 DOOR HATCHBACK DIESEL MANUAL 2WD,53.5131184384694,-2.29717108320828,Comprehensive,Not accepted,106095.44,52508.82,53586.62
645669,435296,8/9/22 21:50,67,1,0,570033.03,570281.96,569155.47,642851.52,350,8500,2013,65000,New Business,Insured Only,TOYOTA AURIS HYBRID EXCEL 98BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT 2WD,53.5084415059823,-1.74280244344863,Comprehensive,Not accepted,115603.609999999,57225.59,58378.02
689994,436814,8/11/22 9:53,138,112,6,546652,546895.72,545427.51,616163.11,350,14000,2016,35000,New Business,Insured Only,VAUXHALL VIVARO COMBI LWB (9 SEAT) CDTI BITURBO S/S BLUEINJECTION 123BHP 5 DOOR M.P.V. DIESEL MANUAL 2WD 9SEAT,52.3369794019387,-1.08009375810023,Comprehensive,Not accepted,110820.88,54846.3,55974.58
645669,441659,8/16/22 17:20,131,76,1,578577.5,578834.67,577670.91,652567.4,350,10000,2016,21000,New Business,Insured Only,BMW 5 SERIES 520D M SPORT 188BHP 4 DOOR SALOON DIESEL AUTOMATIC 2WD,47.1670139118015,0.0762422018161668,Comprehensive,Not accepted,117365.35,58087.39,59277.96
685377,442853,8/22/22 15:17,78,18,1,572328.9,572583.44,571431.59,645522.28,350,7000,2014,35000,New Business,Insured Only,HONDA CIVIC SE PLUS I-VTEC 140BHP 5 DOOR HATCHBACK PETROL AUTOMATIC 2WD,52.92899585081,-1.86851062924683,Comprehensive,Not accepted,116124.8,57489.5,58635.3
539506,444942,8/23/22 16:30,118,118,0,552918.59,553162.88,552057.44,623600.83,350,10000,2015,20000,New Business,Insured Only,LEXUS IS HYBRID 300 EXECUTIVE EDITION DUAL VVT-I 220BHP 4 DOOR SALOON PETROL ELECTRIC CVT REAR WHEEL DRIVE,52.6226010075943,-0.421070942439092,Comprehensive,Not accepted,112294.62,55671.71,56622.91
482671,447043,8/25/22 14:05,105,53,3,581674.45,581933.9,580630.44,655931.47,500,25000,2020,60000,New Business,Insured Only,LEXUS IS HYBRID DUAL VVT-I 220BHP 4 DOOR SALOON PETROL ELECTRIC CVT REAR WHEEL DRIVE,51.484227614715,-0.261134309915042,Comprehensive,Accepted,117999.37,58415.3,59584.07
330803,447301,8/25/22 14:41,181,49,6,539188.67,539429.31,538340.35,608158.77,500,17450,2019,40000,New Business,Insured Only,VOLKSWAGEN SHARAN SE NAV TDI 148BHP 5 DOOR M.P.V. DIESEL DSG 2WD 7SEAT,49.7902031956521,0.125396001278787,Comprehensive,Accepted,109381.53,54133.75,55247.78
149258,449145,8/28/22 14:53,115,112,9,564609.7,564861.65,563721.54,636830.76,350,12000,2015,35000,New Business,Insured Only,TOYOTA AURIS HYBRID BUSINESS EDITION HSD 134BHP 5 DOOR ESTATE PETROL ELECTRIC CVT 2WD,54.5211595519219,-1.77578728537849,Comprehensive,Not accepted,114538.25,56685.94,57852.31
412816,137425,9/5/22 12:39,141,100,6,532629.89,532867.42,531664.24,600614.06,500,20000,2018,35000,New Business,Insured And 1 Named Driver,MERCEDES-BENZ E CLASS E220 AMG LINE D 192BHP 4 DOOR SALOON DIESEL AUTOMATIC 2WD,57.1092390319832,-2.40571357838278,Comprehensive,Not accepted,108049.82,53491.13,54558.69
330803,456602,9/5/22 20:45,166,120,10,547143.46,547387.69,546282.51,617131.7,850,7000,2015,25000,New Business,Insured Only,FORD MONDEO TITANIUM TDCI 148BHP 5 DOOR HATCHBACK DIESEL MANUAL 2WD,54.6411216504441,-3.59892015705348,Comprehensive,Not accepted,110995.48,54932.42,56063.06
